"","logFC","logCPM","F","PValue","FDR","SYMBOL","GENENAME","ENTREZID"
"ENSMUSG00000005779",0.401314258439648,7.52832543354767,3.38551048177411,0.0890390762832211,0.125485590215946,"Psmb4","proteasome (prosome, macropain) subunit, beta type 4","19172"
"ENSMUSG00000046671",0.491450165100555,7.15774409291805,3.38449787511884,0.0890817302130008,0.125535925285756,"Mtfr1l","mitochondrial fission regulator 1-like","76824"
"ENSMUSG00000006024",0.527272791861371,8.35753690520724,3.38358810538465,0.0891200694637282,0.125580172648538,"Napa","N-ethylmaleimide sensitive fusion protein attachment protein alpha","108124"
"ENSMUSG00000017607",0.683565771971804,2.01859473382208,3.38031119281765,0.0892728905282668,0.12578571827178,"Tns4","tensin 4","217169"
"ENSMUSG00000039738",0.688923847989888,1.92012563995422,3.37707111313201,0.0894103724645858,0.125969620697847,"Slx4","SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae)","52864"
"ENSMUSG00000038068",-0.719610216349782,2.1183174362719,3.37664189576377,0.0894287262759107,0.125985668808694,"Rnf144b","ring finger protein 144B","218215"
"ENSMUSG00000031242",0.469912706285483,3.72429866183661,3.37500671778812,0.0894843442698946,0.126054207480162,"Chmp1b2","charged multivesicular body protein 1B2","67028"
"ENSMUSG00000026134",0.407207754390075,4.23464400339981,3.37426174187466,0.0895151809250306,0.126080852104883,"Prim2","DNA primase, p58 subunit","19076"
"ENSMUSG00000033009",0.48163631340826,2.57013803690929,3.37433608715001,0.0895171959398289,0.126080852104883,"Ogfod1","2-oxoglutarate and iron-dependent oxygenase domain containing 1","270086"
"ENSMUSG00000038515",-0.563640957316507,3.01066325363514,3.37081625994039,0.0896648645606249,0.126279006343534,"Grtp1","GH regulated TBC protein 1","66790"
"ENSMUSG00000024797",0.372718969863212,5.10762231626835,3.36976561709,0.0897053818754648,0.12632623554427,"Vps51","VPS51 GARP complex subunit","68505"
"ENSMUSG00000034656",0.872584499722423,1.94177860778431,3.36825448468239,0.0897845596040065,0.126427896094271,"Cacna1a","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit","12286"
"ENSMUSG00000085852",-2.24262266490835,-1.445082299205,3.25194262424809,0.0898570114549929,0.126520070681337,"Gm13807","predicted gene 13807","639658"
"ENSMUSG00000020163",0.469816463434396,7.71153157279605,3.36526721390222,0.0898964837470163,0.126565798804355,"Uqcr11","ubiquinol-cytochrome c reductase, complex III subunit XI","66594"
"ENSMUSG00000032611",-1.62757007774267,-1.31914622354144,3.28592362115354,0.0899340803627869,0.126608879240889,"1700102P08Rik","RIKEN cDNA 1700102P08 gene","112418"
"ENSMUSG00000009248",-0.784787386734703,0.083591978249603,3.36798851570999,0.089981541430873,0.126665839034372,"Ascl2","achaete-scute family bHLH transcription factor 2","17173"
"ENSMUSG00000027552",-0.392590756091272,4.83668070517828,3.36149635454794,0.0900577861423127,0.126763305171376,"E2f5","E2F transcription factor 5","13559"
"ENSMUSG00000036199",0.410342151869551,7.73944276768991,3.35974670500068,0.0901320436552799,0.126857959226369,"Ndufa13","NADH:ubiquinone oxidoreductase subunit A13","67184"
"ENSMUSG00000021731",0.482381241301786,5.29819645169282,3.35931697660702,0.0901505342094249,0.126874114456373,"Mrps30","mitochondrial ribosomal protein S30","59054"
"ENSMUSG00000051890",-0.485837940600815,2.54676959595728,3.35894420576278,0.0901731916236053,0.126891797248534,"Klhdc1","kelch domain containing 1","271005"
"ENSMUSG00000021775",-0.578606897365334,4.96551256205653,3.35870316100688,0.0901771253535432,0.126891797248534,"Nr1d2","nuclear receptor subfamily 1, group D, member 2","353187"
"ENSMUSG00000001467",-0.503475611695833,5.96315222007664,3.35760698666522,0.0902236510558047,0.126947392375198,"Cyp51","cytochrome P450, family 51","13121"
"ENSMUSG00000038543",0.596755995906853,6.20498873136182,3.35706789195976,0.0902466306806872,0.126969851392354,"BC028528","cDNA sequence BC028528","229600"
"ENSMUSG00000049878",-0.503795514248935,4.05994957380253,3.35665959719066,0.0902654999443415,0.126986524414351,"Rlf","rearranged L-myc fusion sequence","109263"
"ENSMUSG00000091989",0.564537232691377,2.69647009545062,3.35605435968258,0.0902952764304605,0.127018538054449,NA,NA,NA
"ENSMUSG00000053965",-0.771463169885401,1.54312031427886,3.35585091225428,0.0903297788740187,0.127057194213451,"Pde5a","phosphodiesterase 5A, cGMP-specific","242202"
"ENSMUSG00000075502",1.19790208903109,-0.738513044621813,3.3476307252343,0.0903470304313021,0.127071581280593,"Kbtbd6","kelch repeat and BTB (POZ) domain containing 6","432879"
"ENSMUSG00000120046",1.04941538185856,0.179319300882559,3.35699009560077,0.0904885286656785,0.127260703392781,"Gm33318","predicted gene, 33318","102636178"
"ENSMUSG00000028243",-0.405412182382898,4.48719437374454,3.35026354589933,0.0905392967155928,0.127322205462088,"Ubxn2b","UBX domain protein 2B","68053"
"ENSMUSG00000042724",1.03620340875903,0.825031410628982,3.35219581725951,0.0905474636449851,0.127323794181139,"Map3k9","mitogen-activated protein kinase kinase kinase 9","338372"
"ENSMUSG00000064068",0.422377343917532,5.30973734591866,3.34797059789828,0.0906371627730291,0.127440020675506,"Mtx1","metaxin 1","17827"
"ENSMUSG00000020923",0.363333482517926,5.5076960520872,3.34757933515499,0.0906539120362962,0.12745366621126,"Ubtf","upstream binding transcription factor, RNA polymerase I","21429"
"ENSMUSG00000047417",-0.413464322002717,4.14460827988365,3.34658016253667,0.0906981201142267,0.127505911983427,"Rexo1","REX1, RNA exonuclease 1","66932"
"ENSMUSG00000028708",-0.483594338799277,5.66105650875199,3.34442496000528,0.0907898726518825,0.127624983753439,"Mknk1","MAP kinase-interacting serine/threonine kinase 1","17346"
"ENSMUSG00000037236",-0.409768063802636,6.04047333226181,3.34406414743111,0.090805336909505,0.127625992872876,"Matr3","matrin 3","17184"
"ENSMUSG00000120604",-0.917509500099181,0.240061868618884,3.34796234919017,0.0908167151332866,0.127625992872876,NA,NA,NA
"ENSMUSG00000041870",0.5107267939722,6.3592017410772,3.34375683732531,0.09081858334095,0.127625992872876,"Ankrd13a","ankyrin repeat domain 13a","68420"
"ENSMUSG00000034731",0.725643703297244,3.12328750638288,3.34382735073921,0.0908188060707611,0.127625992872876,"Dgkh","diacylglycerol kinase, eta","380921"
"ENSMUSG00000048379",0.424112105180898,3.66563719354829,3.34327945150408,0.0908411480288629,0.127644702527892,"Socs4","suppressor of cytokine signaling 4","67296"
"ENSMUSG00000024793",-1.48321248272491,-0.618701558584193,3.2559583591971,0.0908462297270582,0.127644702527892,"Tnfrsf25","tumor necrosis factor receptor superfamily, member 25","85030"
"ENSMUSG00000038217",0.637505222165174,2.92706139211812,3.3399114739716,0.0909886602828175,0.127834899091242,"Tlcd2","TLC domain containing 2","380712"
"ENSMUSG00000103883",-1.77513332981533,-1.30266568011238,3.23804025414555,0.0910006152003162,0.127841768058026,NA,NA,NA
"ENSMUSG00000016344",0.406486877110834,6.10671782639819,3.33502530387948,0.0911961610605959,0.12810653276936,"Ppdpf","pancreatic progenitor cell differentiation and proliferation factor","66496"
"ENSMUSG00000020130",0.464990755933427,6.35760827143262,3.33438919427258,0.0912237374134383,0.128127125458073,"Tbc1d15","TBC1 domain family, member 15","66687"
"ENSMUSG00000028348",-1.28696122619328,-0.327181378364292,3.33236882934065,0.0912249837036921,0.128127125458073,"Cavin4","caveolae associated 4","68016"
"ENSMUSG00000038400",-0.616804198395083,6.91804521397737,3.33325579658247,0.0912729010108568,0.128184475509542,"Pmepa1","prostate transmembrane protein, androgen induced 1","65112"
"ENSMUSG00000115602",-1.49445243369424,-1.20390234945194,3.25867032637081,0.0914028510741978,0.128350361824846,"Gm7908","protein tyrosine phosphatase-like (proline instead of catalytic arginine), member b pseudogene","666053"
"ENSMUSG00000022120",0.510354339257996,3.21004140510587,3.3302752122817,0.0914052071029208,0.128350361824846,"Obi1","ORC ubiquitin ligase 1","72486"
"ENSMUSG00000010492",-2.56154138996559,-1.73296647894035,3.23925417668205,0.0914916842134428,0.128461822324524,"Uckl1os","uridine-cytidine kinase 1-like 1, opposite strand","100271841"
"ENSMUSG00000006369",-0.586571850202569,2.93447972228129,3.32720914457835,0.0915402385935336,0.128520023036611,"Fbln1","fibulin 1","14114"
"ENSMUSG00000020681",1.21132433145607,0.0505056763317265,3.32770225725996,0.0915630032923979,0.128542009510347,"Ace","angiotensin I converting enzyme","11421"
"ENSMUSG00000035953",-0.367717576913487,6.77704916357108,3.32508238706998,0.0916284332504708,0.128620155127679,"Pip4p1","phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1","219024"
"ENSMUSG00000052384",0.813353029909686,7.39142589846599,3.32498019211977,0.0916328856240414,0.128620155127679,"Nrros","negative regulator of reactive oxygen species","224109"
"ENSMUSG00000056493",-0.670508443886605,1.90866208784979,3.32118667886885,0.0918192212979405,0.128871706690221,"Foxk1","forkhead box K1","17425"
"ENSMUSG00000120062",-0.95711605657455,-0.140539368837199,3.32567370173803,0.0918423521032657,0.128894172867234,NA,NA,NA
"ENSMUSG00000043843",-3.51535967481043,-0.910663213131526,3.32381304663052,0.0919402626867881,0.12902157548996,"Tmem145","transmembrane protein 145","330485"
"ENSMUSG00000044148",0.430706752068965,5.28035383620563,3.31765517880037,0.091953164359602,0.129029672929912,"1810030O07Rik","RIKEN cDNA 1810030O07 gene","69155"
"ENSMUSG00000013698",0.525490956974849,9.15541012430028,3.31677583642538,0.0919914760072237,0.12907342189986,"Pea15a","proliferation and apoptosis adaptor protein 15A","18611"
"ENSMUSG00000021294",-1.09929313559112,-0.486332207597421,3.31339573815237,0.0920194469385781,0.129102656130559,"Kif26a","kinesin family member 26A","668303"
"ENSMUSG00000018845",-1.67738614531773,-0.0655199039292849,3.3026022170348,0.0920442414121727,0.129127429624753,"Unc45b","unc-45 myosin chaperone B","217012"
"ENSMUSG00000059013",0.426308432343244,4.23459878474633,3.31397398010449,0.0921152296015908,0.129205634288664,"Sh2d3c","SH2 domain containing 3C","27387"
"ENSMUSG00000020393",0.699964248671733,3.01339368217675,3.31398964210617,0.0921174617975618,0.129205634288664,"Kremen1","kringle containing transmembrane protein 1","84035"
"ENSMUSG00000093327",-2.38992717782677,-1.18932919170305,3.26525810843204,0.0921214106186794,0.129205634288664,"Mir5107","microRNA 5107","100628611"
"ENSMUSG00000035293",0.528697134285709,3.34613149682338,3.31301020826782,0.0921592793333924,0.129248728081472,"G2e3","G2/M-phase specific E3 ubiquitin ligase","217558"
"ENSMUSG00000020648",-0.899570254830751,1.05426940956973,3.31391395643956,0.0922001770379932,0.129296062869974,"Dus4l","dihydrouridine synthase 4 like","71916"
"ENSMUSG00000055320",0.826495492613626,3.09737084719243,3.31103906692097,0.0922466180680224,0.129351163349975,"Tead1","TEA domain family member 1","21676"
"ENSMUSG00000051483",0.371003790851509,6.16157338660548,3.30908064995205,0.0923293797463594,0.129457181319814,"Cbr1","carbonyl reductase 1","12408"
"ENSMUSG00000027079",-0.442701674798105,5.05226017956123,3.30533946531528,0.0924945766367213,0.129678758240077,"Clp1","CLP1, cleavage and polyadenylation factor I subunit","98985"
"ENSMUSG00000031347",0.359924566801452,5.94479084800785,3.30033344459108,0.092715303359913,0.129978148434132,"Cetn2","centrin 2","26370"
"ENSMUSG00000033436",0.710554621043931,3.30717174744268,3.30015039445377,0.0927261250991526,0.129983247959942,"Armcx2","armadillo repeat containing, X-linked 2","67416"
"ENSMUSG00000026483",0.539995091296336,3.78348733221119,3.29770125931841,0.0928339535149883,0.130124319875014,"Niban1","niban apoptosis regulator 1","63913"
"ENSMUSG00000043140",-0.399934906499368,4.02004385821669,3.29697525430741,0.0928652976669023,0.130158171096697,"Tmem186","transmembrane protein 186","66690"
"ENSMUSG00000030269",0.60999589051724,5.45698029356463,3.29584233313087,0.0929143891810556,0.130216889500607,"Mtmr14","myotubularin related protein 14","97287"
"ENSMUSG00000045502",-1.14502389961899,4.00198858048367,3.29394920582116,0.0930868100981389,0.13044842809276,"Hcar2","hydroxycarboxylic acid receptor 2","80885"
"ENSMUSG00000073639",0.419684869780768,7.34961156506317,3.29092214420592,0.0931326959239413,0.130502622936173,"Rab18","RAB18, member RAS oncogene family","19330"
"ENSMUSG00000053175",1.03884329168046,4.59691577505123,3.28937367564732,0.0932035739136251,0.130591827059492,"Bcl3","B cell leukemia/lymphoma 3","12051"
"ENSMUSG00000024205",1.15736386158084,-0.848354237781932,3.27398392505821,0.0932136005418819,0.130595762320293,NA,NA,NA
"ENSMUSG00000042589",-1.63478099342727,0.706876811810821,3.29043264906926,0.0933055645968216,0.130714485501378,"Cux2","cut-like homeobox 2","13048"
"ENSMUSG00000031314",-0.592366431200041,4.1213298513557,3.28581820802076,0.0933613544688655,0.130782516754814,"Taf1","TATA-box binding protein associated factor 1","270627"
"ENSMUSG00000024969",0.564034676182807,4.28761933289074,3.28517588950674,0.0933897320857749,0.130812140793367,"Mark2","MAP/microtubule affinity regulating kinase 2","13728"
"ENSMUSG00000025227",0.576619165086931,3.22840948532602,3.28449107544789,0.0934221714597073,0.130847449157802,"Mfsd13a","major facilitator superfamily domain containing 13a","75146"
"ENSMUSG00000064127",0.488937641481062,3.68328077548922,3.28242310879881,0.0935134596299149,0.13096516952427,"Med14","mediator complex subunit 14","26896"
"ENSMUSG00000031059",-0.384114735645411,7.31044169805513,3.28198638667068,0.0935311321491478,0.130971284250009,"Ndufb11","NADH:ubiquinone oxidoreductase subunit B11","104130"
"ENSMUSG00000119994",0.585580657653477,2.16134312063772,3.28219725726807,0.0935323033103613,0.130971284250009,"A430046D13Rik","Riken cDNA A430046D13 gene","654440"
"ENSMUSG00000021987",0.386051533854677,6.15608212717437,3.28089366966599,0.0935800084551195,0.131027944047243,"Mtmr6","myotubularin related protein 6","219135"
"ENSMUSG00000025060",0.372163737863529,5.33474733011204,3.28046108912222,0.0935995500157653,0.131045164314419,"Slk","STE20-like kinase","20874"
"ENSMUSG00000029600",-0.504322145855737,3.08907595904102,3.27936337469759,0.0936520459883469,0.131108516563538,"Rita1","RBPJ interacting and tubulin associated 1","100764"
"ENSMUSG00000019960",-0.45455338647357,7.10062087707886,3.27910068494934,0.0936602462238935,0.131109851832024,"Dusp6","dual specificity phosphatase 6","67603"
"ENSMUSG00000014075",0.430300032265765,4.90976692454039,3.27886813045041,0.0936712150105961,0.131115062137298,"Dynlt2b","dynein light chain Tctex-type 2B","66061"
"ENSMUSG00000033066",-1.02141546452077,1.97734749198571,3.27936183827439,0.0936906426715691,0.131132110919525,"Gas7","growth arrest specific 7","14457"
"ENSMUSG00000032216",0.594901264518094,6.35085363955711,3.2761614573257,0.0937919845720961,0.131263797715264,"Nedd4","neural precursor cell expressed, developmentally down-regulated 4","17999"
"ENSMUSG00000072421",-0.849996114274812,1.03828914676552,3.27593337392843,0.0939205676987022,0.131433585843655,NA,NA,NA
"ENSMUSG00000028409",0.443643159498744,7.23030828662831,3.27066130486435,0.0940390892954725,0.131589268570996,"Smu1","smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)","74255"
"ENSMUSG00000040061",-0.458453524688148,3.68620617272428,3.27033465964587,0.0940557946558993,0.131602466376087,"Plcb2","phospholipase C, beta 2","18796"
"ENSMUSG00000060671",0.884370924119945,3.12238982318449,3.26953648781271,0.094093170283432,0.131644581653119,"Atp8b2","ATPase, class I, type 8B, member 2","54667"
"ENSMUSG00000023892",0.597843294600867,3.92202163127024,3.26724088680645,0.0941945814373687,0.131776274796746,"Zfp51","zinc finger protein 51","22709"
"ENSMUSG00000025220",-0.535567281489382,5.54642770265485,3.26514098745945,0.0942880183442753,0.131896792632053,"Oga","O-GlcNAcase","76055"
"ENSMUSG00000060183",-5.18742365468498,0.325482676868962,3.33041819550637,0.0943666270237512,0.131996550656415,NA,NA,NA
"ENSMUSG00000019852",1.35425610274039,0.807692716998125,3.2647568864923,0.0944182062505409,0.132058488380569,"Arfgef3","ARFGEF family member 3","215821"
"ENSMUSG00000068227",-1.8135359107829,2.96761085559301,3.24803847412675,0.0944305064515884,0.132065482973532,"Il2rb","interleukin 2 receptor, beta chain","16185"
"ENSMUSG00000021952",-0.526615380781558,3.27385789814607,3.25760189741846,0.0946319849154429,0.13233703069061,"Xpo4","exportin 4","57258"
"ENSMUSG00000015745",0.37827860652919,5.99351127507711,3.25698715278328,0.0946569047193734,0.132361649052293,"Plekho1","pleckstrin homology domain containing, family O member 1","67220"
"ENSMUSG00000061458",0.717220001384356,2.48934100009246,3.25325654030807,0.0948334720140985,0.132598300552634,"Nol10","nucleolar protein 10","217431"
"ENSMUSG00000058385",-0.833018619839161,1.31010019948779,3.25049109106322,0.0950070582284737,0.132830747587341,"H2bc8","H2B clustered histone 8","319181"
"ENSMUSG00000042814",-0.444676052742078,3.38290662939134,3.24584838610724,0.0951663855655775,0.133043224697728,"Mcts2","malignant T cell amplified sequence 2","66405"
"ENSMUSG00000060950",0.805465912031895,2.02921588257934,3.24408478944695,0.0952576195890077,0.133160481435828,"Trmt61a","tRNA methyltransferase 61A","328162"
"ENSMUSG00000043614",-1.30877349579166,0.288177484353305,3.24236786351576,0.0954024153304066,0.133352588115965,"Vps37d","vacuolar protein sorting 37D","194309"
